T24_7,BPR_7,T24_15,htBleed_15,T50_7,T30_15,BPR_15,T30_7,T50_15,Ps30_15,Ps30,Ps30_30,phi_7,W31_7,BPR,T50_30,htBleed_30,BPR_30,T30,Ps30_7,T30_30,htBleed_7,T24_30,Ps30_30_gradient,Nc_15,Failure_Prediction
0.999021633,0.9942426390000001,0.998865023,0.993952629,0.989610379,0.993577061,0.9944182690000001,0.991898087,0.992084964,0.993714436,0.654761905,0.9935331829999999,0.995481072,0.987194922,0.676414005,0.9918090909999999,0.994866184,0.994602305,0.471986048,0.99351457,0.994405178,0.995323741,0.998901535,0.7264573990000001,0.983854408,1
0.999303385,0.9956334440000001,0.9992699279999999,0.994624559,0.992083101,0.995200761,0.9953729259999999,0.9944446570000001,0.993969497,0.994614352,0.761904762,0.9939629179999999,0.995399108,0.985808617,0.554444017,0.993879305,0.996128598,0.99584865,0.524961849,0.994787965,0.995399975,0.994244604,0.9992474920000001,0.286995516,0.984943438,1
0.998327236,0.988681096,0.998606132,0.9895850829999999,0.983412117,0.991422513,0.990479236,0.989734615,0.986914629,0.988744133,0.553571429,0.98990123,0.9969482209999999,0.990843092,0.40900346299999996,0.9879681779999999,0.991836391,0.991545765,0.40832788299999995,0.987088368,0.992994409,0.988848921,0.998799509,0.41704035899999997,0.982247882,0
0.997118143,0.982147161,0.997535359,0.98740131,0.9750194259999999,0.987646757,0.9843799109999999,0.9856485490000001,0.9770898720000001,0.981240222,0.25,0.981680818,0.9986913140000001,0.998139433,0.202385533,0.9794364,0.988890759,0.9855540690000001,0.18399825600000003,0.978648425,0.98912795,0.98705036,0.997725904,0.349775785,0.984066071,0
0.997501947,0.98314131,0.99774765,0.987905258,0.977032315,0.987195245,0.98540259,0.986675176,0.979153528,0.980077254,0.202380952,0.9818402359999999,0.9986503320000001,0.9959870129999999,0.317429781,0.979927495,0.989059081,0.98680198,0.26531502100000004,0.9776415540000001,0.988215724,0.9874100720000001,0.9979620659999999,0.26008968600000004,0.984423044,0
0.997284532,0.984885254,0.997720725,0.986225433,0.97503738,0.986173423,0.9849655279999999,0.9848868000000001,0.976878095,0.9810740840000001,0.220238095,0.9818402359999999,0.998967258,0.996424793,0.324740285,0.9790434309999999,0.988554115,0.986717403,0.441901025,0.9803660270000001,0.987751915,0.986330935,0.997781837,0.46636771299999996,0.984567341,0
0.998413758,0.988068539,0.998652732,0.9900890309999999,0.9840165820000001,0.991400913,0.990479236,0.9893861829999999,0.986948215,0.989034875,0.523809524,0.990039854,0.996797954,0.990879574,0.43055021200000004,0.9881134979999999,0.991836391,0.991578656,0.410725965,0.987206823,0.9930773959999999,0.989208633,0.9988010629999999,0.30941704,0.982232597,0
0.998746536,0.991203288,0.998850525,0.9941206109999999,0.988594957,0.994809893,0.9921000409999999,0.993461583,0.9907863159999999,0.9913331209999999,0.625,0.9920568359999999,0.996128585,0.9874502940000001,0.484801847,0.991230851,0.995707793,0.993818396,0.554610857,0.9901682070000001,0.9950796759999999,0.9931654679999999,0.999004597,0.64573991,0.988806546,1
0.99823184,0.99272129,0.9985077529999999,0.9919368390000001,0.986990032,0.99278868,0.991960087,0.991542545,0.988876595,0.9908208609999999,0.5059523810000001,0.9906012820000001,0.995751552,0.9876327020000001,0.5059638320000001,0.9893851570000001,0.993435449,0.992525456,0.490734685,0.990020137,0.993328227,0.9899280579999999,0.998635335,0.448430493,0.984164514,0
0.997459795,0.986779828,0.997848099,0.9897530659999999,0.978714045,0.989078969,0.98708438,0.987373816,0.980311769,0.982209362,0.35714285700000004,0.983226477,0.998598422,0.9952573779999999,0.33897652899999997,0.9812038270000001,0.990573977,0.9881501309999999,0.30281229600000004,0.980839848,0.990206357,0.988848921,0.997917527,0.434977578,0.984937208,0
0.9989195809999999,0.9935146009999999,0.9989540809999999,0.995128507,0.990145022,0.9942566140000001,0.9944010679999999,0.992700723,0.991771031,0.993575987,0.642857143,0.994011436,0.99585264,0.98672066,0.574066949,0.9921254290000001,0.996801885,0.995679495,0.453673425,0.9925965409999999,0.995632503,0.994244604,0.999123196,0.434977578,0.98535952,1
0.997830288,0.987814144,0.9980583190000001,0.9889131529999999,0.979505037,0.989562465,0.9883478729999999,0.9885044390000001,0.9816799209999999,0.985269075,0.380952381,0.9853127709999999,0.9976804290000001,0.9946736709999999,0.418237784,0.983540148,0.990573977,0.9898463820000001,0.37017658600000003,0.983919687,0.9906992840000001,0.988489209,0.998137116,0.251121076,0.9847647340000001,0
0.999154744,0.996893703,0.999480147,0.995296489,0.9955133909999999,0.997130176,0.996325237,0.995771717,0.9949808000000001,0.99617882,0.6726190479999999,0.99627101,0.994166922,0.982707672,0.7264332440000001,0.995526645,0.9965494020000001,0.9968776770000001,0.63352954,0.9947287370000001,0.99695363,0.995323741,0.99950696,0.448430493,0.98624587,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226190476,0.0,0.0,0.0,0.290111581,0.0,0.0,0.0,0.32722912600000004,0.0,0.0,0.0,0.0,0.286995516,0.0,0
0.997155858,0.984583997,0.99753743,0.98807324,0.9769086290000001,0.989188628,0.986015572,0.988563993,0.9789949290000001,0.981766327,0.380952381,0.9829215040000001,0.997931784,0.99379811,0.255098115,0.9808772090000001,0.9899848509999999,0.987850586,0.509265315,0.9803660270000001,0.989624205,0.98705036,0.997864183,0.461883408,0.984605298,0
0.99767721,0.9842844140000001,0.9977362590000001,0.98672938,0.976803895,0.989076477,0.985494068,0.9879462379999999,0.97786934,0.980714118,0.23809523800000001,0.981646162,0.998923544,0.994965525,0.258560985,0.98058073,0.9893115640000001,0.987098393,0.38718116399999997,0.9782930590000001,0.989744005,0.985611511,0.99792892,0.242152466,0.984614425,0
0.99803661,0.991169815,0.9984269790000001,0.990928943,0.98728229,0.991638508,0.99040965,0.9911532270000001,0.9875457609999999,0.988854892,0.446428571,0.9881337720000001,0.996833472,0.989201415,0.49865332799999995,0.986835763,0.991668069,0.9914228140000001,0.365162416,0.98818408,0.99188938,0.99028777,0.9984675359999999,0.573991031,0.9822869259999999,0
0.9983383290000001,0.991477767,0.9984145529999999,0.992104821,0.9881490890000001,0.9923296909999999,0.9918514079999999,0.9907079109999999,0.988689075,0.990557809,0.470238095,0.989478427,0.9962023520000001,0.988836598,0.494036168,0.9879050979999999,0.9927621609999999,0.991981575,0.505777196,0.9896055440000001,0.992873985,0.9924460429999999,0.99863171,0.286995516,0.9821260409999999,0
0.99731781,0.98585932,0.997486688,0.987065345,0.977953975,0.9876160190000001,0.9864033759999999,0.985831653,0.979436674,0.98140636,0.220238095,0.98215214,0.9990410259999999,0.99635183,0.373220469,0.980708293,0.989732368,0.987424957,0.227599738,0.979507226,0.98915686,0.986690647,0.997770443,0.35426009,0.9845575609999999,0
0.999094844,0.994378205,0.999130127,0.994792542,0.99217786,0.99502755,0.9946012259999999,0.99305271,0.993997018,0.995098921,0.708333333,0.9947322820000001,0.994849952,0.987048995,0.579838399,0.993824402,0.996044437,0.99601898,0.708306082,0.994166074,0.9958236420000001,0.994964029,0.9992904779999999,0.556053812,0.982753208,1
0.998183032,0.9888333979999999,0.998447691,0.9904249959999999,0.983610613,0.9919745459999999,0.990343192,0.992566506,0.9860623909999999,0.9881903390000001,0.422619048,0.989339802,0.996718723,0.99014994,0.500961908,0.987460262,0.991836391,0.9918159440000001,0.647046,0.986377636,0.9931110890000001,0.989568345,0.998542631,0.26008968600000004,0.982116986,0
0.997118143,0.9826408879999999,0.997491866,0.986393415,0.975893207,0.987863167,0.984193045,0.986533848,0.978399248,0.979869581,0.30952381,0.0,0.999106596,0.995950531,0.20430935,0.0,0.0,0.0,0.238718116,0.97737503,0.0,0.9848920859999999,0.0,0.286995516,0.983994357,0
0.998864118,0.994040127,0.999149803,0.994792542,0.991781866,0.995235237,0.994658302,0.993015378,0.9939592340000001,0.993188332,0.6190476189999999,0.9932697970000001,0.995278895,0.9880340009999999,0.685263563,0.9936463740000001,0.996128598,0.9959684679999999,0.563985175,0.991678512,0.995646646,0.994244604,0.99919881,0.5515695070000001,0.98447759,1
0.998473658,0.991539692,0.998616487,0.992440786,0.989233337,0.991594478,0.9920155999999999,0.991983418,0.9903921509999999,0.99093162,0.589285714,0.9905666259999999,0.9963854040000001,0.9882528909999999,0.570988842,0.99021572,0.994697862,0.992902139,0.537388271,0.988509832,0.9927837190000001,0.992805755,0.9986948940000001,0.587443946,0.9838648390000001,0
0.99833611,0.9909673040000001,0.998556425,0.992776751,0.989529584,0.991607355,0.9919725970000001,0.991214558,0.990239615,0.9906131890000001,0.494047619,0.990254722,0.9964455109999999,0.988325855,0.538283955,0.9901168929999999,0.9946137009999999,0.9926871709999999,0.5740135160000001,0.988657901,0.992693245,0.992805755,0.99866382,0.569506726,0.983889323,0
0.998941766,0.9945991270000001,0.998978935,0.994288594,0.98990164,0.9937768570000001,0.994696613,0.9921203009999999,0.992239365,0.994434368,0.773809524,0.9939282620000001,0.995289823,0.985808617,0.679107349,0.992088748,0.9951186670000001,0.994796912,0.676040985,0.9943141440000001,0.994647897,0.995323741,0.9989471109999999,0.66367713,0.983779072,1
0.998300614,0.9891547390000001,0.9985802429999999,0.9897530659999999,0.985119781,0.9920979120000001,0.9903228629999999,0.9900092709999999,0.987275675,0.9889933409999999,0.470238095,0.990005198,0.9968444,0.9919375429999999,0.376298576,0.98795416,0.9919205520000001,0.991543807,0.592108132,0.9875029609999999,0.993212378,0.9899280579999999,0.998718199,0.246636771,0.982226947,0
0.9989217990000001,0.992706227,0.99892405,0.994624559,0.992653652,0.9947845559999999,0.99438074,0.99401534,0.992766475,0.9922745709999999,0.5773809520000001,0.9929648240000001,0.995587625,0.988727153,0.500577145,0.9929968770000001,0.995623632,0.9952589559999999,0.666230652,0.9913823740000001,0.9954053820000001,0.9938848920000001,0.9991578959999999,0.5067264570000001,0.984562415,1
0.997586251,0.982821642,0.997723832,0.987737275,0.975846326,0.987490992,0.984975692,0.987267153,0.9790952190000001,0.979994185,0.148809524,0.981854098,0.9987924029999999,0.9954762690000001,0.20200077,0.979904599,0.989227403,0.98656391,0.374536734,0.977463871,0.988448668,0.9874100720000001,0.9979568870000001,0.394618834,0.98445709,0
0.999128122,0.994697872,0.9992388609999999,0.994624559,0.9928032720000001,0.995584983,0.994753689,0.995133519,0.994886574,0.9937421259999999,0.589285714,0.993754982,0.995046665,0.9864288059999999,0.72604848,0.994626227,0.996128598,0.9963353629999999,0.682581208,0.9919746509999999,0.996103383,0.9938848920000001,0.999251635,0.349775785,0.9845867540000001,1
0.998972825,0.993891172,0.99900793,0.995464472,0.9900781909999999,0.99415734,0.9944948920000001,0.9931309290000001,0.991456165,0.993645212,0.648809524,0.993817363,0.995781605,0.9870125129999999,0.566371681,0.991938289,0.996801885,0.995624284,0.509047308,0.992211561,0.995658917,0.9946043170000001,0.999118017,0.524663677,0.985338369,1
0.999061566,0.993658535,0.9990555659999999,0.994624559,0.9916302509999999,0.9942615990000001,0.994337737,0.992781609,0.99179762,0.9932714009999999,0.6190476189999999,0.992749957,0.9950849140000001,0.984458794,0.593689881,0.991218936,0.995539471,0.994068605,0.621539132,0.99274461,0.994557424,0.9946043170000001,0.999086943,0.286995516,0.981805287,1
0.9991170290000001,0.995758967,0.999141518,0.994456577,0.992745419,0.9946238059999999,0.995674726,0.993439362,0.993635972,0.9945451270000001,0.6190476189999999,0.9940807490000001,0.995158682,0.987705666,0.61754521,0.993540772,0.995455311,0.995989221,0.556790931,0.993218432,0.995071357,0.9956834529999999,0.999202435,0.3632287,0.983536985,1
0.9990726590000001,0.994657705,0.999148767,0.9941206109999999,0.991569405,0.994923291,0.995220462,0.993437584,0.993785708,0.9938667290000001,0.6964285709999999,0.993436146,0.9953062159999999,0.987778629,0.549442093,0.993599881,0.995623632,0.9956035320000001,0.411816002,0.993248045,0.995290782,0.99352518,0.999212275,0.578475336,0.984990595,1
0.998688855,0.9914426209999999,0.9986900120000001,0.993112716,0.985761152,0.9929643840000001,0.9924135690000001,0.9922056309999999,0.9880350859999999,0.9886333740000001,0.5773809520000001,0.98927049,0.9974591270000001,0.9878515920000001,0.6063870720000001,0.9883438590000001,0.993856253,0.9928453620000001,0.40571179399999996,0.987858327,0.993581761,0.9931654679999999,0.998709913,0.596412556,0.992356217,0
0.9987066029999999,0.9942844809999999,0.999074206,0.995800437,0.991690099,0.994089634,0.99564736,0.993201149,0.9930169679999999,0.9945312820000001,0.654761905,0.9950788420000001,0.995218788,0.983875087,0.717968449,0.9937877209999999,0.9971385290000001,0.9963933140000001,0.638979725,0.993603412,0.9950611659999999,0.996043165,0.999357287,0.322869955,0.982909384,1
0.9975551909999999,0.986851795,0.997745579,0.988241223,0.979612763,0.988750408,0.987223552,0.9878724640000001,0.9823124520000001,0.9826523970000001,0.297619048,0.9842800209999999,0.998155818,0.993944037,0.357445171,0.983169608,0.9911631040000001,0.9885812420000001,0.310224548,0.980040275,0.9901612240000001,0.987769784,0.998012302,0.38116591899999996,0.9848935999999999,0
0.998311706,0.991114585,0.998483935,0.991768856,0.986751638,0.992377875,0.991582447,0.991179893,0.988154502,0.9908347059999999,0.529761905,0.99035869,0.996093067,0.98887308,0.720661793,0.988772807,0.993435449,0.992258801,0.452583388,0.990908552,0.993118785,0.992086331,0.99864155,0.49775784799999995,0.984210802,0
0.998646703,0.9927313320000001,0.998997575,0.9937846459999999,0.990701609,0.9945685609999999,0.9944346890000001,0.994386881,0.9926535890000001,0.994115937,0.601190476,0.9939490559999999,0.995035736,0.9857356540000001,0.592535591,0.99268965,0.995455311,0.995238203,0.617396991,0.9925076999999999,0.9953835440000001,0.99352518,0.999145466,0.408071749,0.982639046,1
0.997799228,0.9874994979999999,0.9980365720000001,0.9889131529999999,0.9792327279999999,0.989719892,0.988453425,0.988330224,0.981261032,0.9851721609999999,0.380952381,0.9851325590000001,0.997705018,0.993725147,0.44709503700000003,0.9834256690000001,0.990573977,0.989822497,0.446043165,0.983357024,0.9907340179999999,0.988848921,0.998129347,0.439461883,0.9848073270000001,0
0.997517476,0.983419136,0.9977269390000001,0.986225433,0.974125695,0.9855536840000001,0.985043714,0.9830184270000001,0.976809058,0.98097717,0.255952381,0.981833304,0.9987459559999999,0.996315348,0.363986149,0.97899063,0.988469955,0.986680204,0.240244168,0.9800106609999999,0.987525834,0.985251799,0.9977989279999999,0.286995516,0.984534164,0
0.9989462029999999,0.993173176,0.9989654720000001,0.9937846459999999,0.9907145759999999,0.9936318909999999,0.993683317,0.9915985429999999,0.991725317,0.993520608,0.625,0.9932628659999999,0.9955083929999999,0.9864288059999999,0.611388996,0.992388031,0.995623632,0.9948716999999999,0.556790931,0.992033878,0.994472149,0.9931654679999999,0.999101445,0.461883408,0.9859385159999999,1
0.999105937,0.9940351070000001,0.9992119359999999,0.9937846459999999,0.9908681859999999,0.9942865209999999,0.994365884,0.994166445,0.992535106,0.993852885,0.666666667,0.9940738170000001,0.9951778059999999,0.986574733,0.582916506,0.993153176,0.995876115,0.9953635040000001,0.558316983,0.992863066,0.9947498109999999,0.99352518,0.9992557790000001,0.47533632299999995,0.9860950540000001,1
0.99920577,0.9934275709999999,0.99926475,0.995296489,0.991261188,0.994618821,0.9938263979999999,0.993862457,0.9922379659999999,0.9925237790000001,0.589285714,0.993138104,0.995970122,0.986063989,0.6052327820000001,0.9931001420000001,0.996801885,0.994843116,0.583605843,0.991145463,0.996007502,0.9946043170000001,0.999205542,0.493273543,0.9901325209999999,1
0.998189688,0.9906275520000001,0.9984300859999999,0.991768856,0.987842867,0.9920002990000001,0.99116024,0.991209225,0.988124648,0.9899486359999999,0.535714286,0.9889169990000001,0.9964236540000001,0.988727153,0.557137361,0.98724976,0.992257196,0.991576699,0.538260301,0.9891613359999999,0.992437839,0.992086331,0.9985643829999999,0.65470852,0.98217385,0
0.9993122590000001,0.9959598059999999,0.9992657859999999,0.994960524,0.99441518,0.9947272340000001,0.9951970059999999,0.992425178,0.994720044,0.995417353,0.6785714290000001,0.9952729159999999,0.99486088,0.986246397,0.644478646,0.99500915,0.9962127590000001,0.9963576820000001,0.548288642,0.993633025,0.9958188579999999,0.995323741,0.999347965,0.618834081,0.982780082,1
0.997477543,0.985251784,0.9976544490000001,0.9889131529999999,0.980644145,0.988463799,0.986042937,0.9870262740000001,0.982286329,0.9835938470000001,0.33928571399999996,0.984148328,0.9981476220000001,0.994600708,0.24240092300000002,0.982973357,0.9913314259999999,0.988155222,0.261390887,0.9814617390000001,0.9901930459999999,0.9874100720000001,0.9979781209999999,0.42600896899999996,0.984821163,0
0.997404332,0.9836601420000001,0.9976006,0.988409205,0.976650285,0.987857352,0.9852657640000001,0.985410335,0.978639013,0.980409531,0.19047619,0.981646162,0.998849777,0.9958775670000001,0.333974606,0.980398964,0.9894798859999999,0.98714773,0.10725964699999999,0.978263445,0.989675993,0.9881294959999999,0.997820679,0.372197309,0.984596895,0
0.99889074,0.9932099959999999,0.998915765,0.994288594,0.992259653,0.994639174,0.994570733,0.994220665,0.9924604709999999,0.991859226,0.601190476,0.9927638190000001,0.9954892679999999,0.988544745,0.670642555,0.992993606,0.995539471,0.995228023,0.450839329,0.99096778,0.995206756,0.994244604,0.9991615209999999,0.5067264570000001,0.9845651670000001,1
0.998564618,0.990666046,0.998734542,0.993952629,0.989023868,0.994115387,0.992421387,0.993586023,0.990390285,0.991166983,0.55952381,0.991495408,0.996276119,0.988070483,0.504809542,0.990729009,0.995034506,0.9934170440000001,0.450403314,0.9901089790000001,0.9946807590000001,0.991726619,0.9989642009999999,0.31838565,0.9883388879999999,0
0.9981098209999999,0.988058497,0.998164982,0.9894171009999999,0.9824994340000001,0.991332792,0.9884706259999999,0.988818205,0.98513272,0.988273408,0.363095238,0.9892635590000001,0.9967679009999999,0.989274379,0.43247402799999995,0.987446945,0.991836391,0.99133393,0.34379768899999996,0.986999526,0.992810758,0.988489209,0.998537452,0.246636771,0.982090619,0
0.997859128,0.9884618470000001,0.997967189,0.9890811359999999,0.981310453,0.9906814840000001,0.989101591,0.990155043,0.9819000940000001,0.98522754,0.18452381,0.9864079020000001,0.997368967,0.9926671770000001,0.58445556,0.9834833759999999,0.990994782,0.9903667690000001,0.37301068200000004,0.9835643209999999,0.991573241,0.989208633,0.9982474290000001,0.304932735,0.984730543,0
0.998566836,0.993330499,0.998817387,0.9937846459999999,0.99018492,0.994755479,0.993895984,0.993423362,0.99055728,0.991969984,0.589285714,0.992063767,0.9956313390000001,0.985808617,0.597537514,0.991485043,0.995034506,0.994641462,0.652496185,0.9907012559999999,0.995170566,0.99352518,0.998872533,0.569506726,0.988183002,1
0.998407103,0.990441777,0.9985905979999999,0.992776751,0.985692327,0.993167087,0.991658288,0.993225148,0.9878867490000001,0.987996511,0.571428571,0.9887090629999999,0.9973716999999999,0.99036883,0.636783378,0.9881212070000001,0.99360377,0.992457715,0.575321561,0.986703388,0.993769573,0.992805755,0.998628085,0.547085202,0.991720213,0
0.998540214,0.990989061,0.998666194,0.9941206109999999,0.98958245,0.992809449,0.992339292,0.992698057,0.9909677729999999,0.99238533,0.720238095,0.9916825509999999,0.996046621,0.988800117,0.47633705299999995,0.991346032,0.996044437,0.9935811090000001,0.57205145,0.991589671,0.993736295,0.994964029,0.998858032,0.7264573990000001,0.986426385,1
0.998389355,0.989784032,0.998598883,0.989921048,0.9880383709999999,0.9916218929999999,0.990953828,0.992001195,0.9889073820000001,0.9888272020000001,0.452380952,0.990088373,0.996374475,0.9897486409999999,0.42901115799999995,0.9898358340000001,0.991836391,0.99228112,0.661652496,0.9861703390000001,0.9929503159999999,0.988489209,0.998829547,0.331838565,0.98214147,0
0.998167503,0.990468555,0.9984311220000001,0.9926087690000001,0.986479329,0.992445165,0.9908467120000001,0.9922589629999999,0.988440447,0.990004015,0.56547619,0.9897834000000001,0.99619962,0.9897121590000001,0.547133513,0.9886968770000001,0.993519609,0.9918374790000001,0.5035971220000001,0.9894278609999999,0.99310485,0.992805755,0.998605297,0.67264574,0.984284905,0
0.998005551,0.989606625,0.99817948,0.9895850829999999,0.984617057,0.991187411,0.990201674,0.989871498,0.985735397,0.9880380459999999,0.41666666700000005,0.0,0.996713258,0.99164569,0.464794152,0.0,0.0,0.0,0.350773926,0.985607676,0.0,0.988848921,0.0,0.286995516,0.982147338,0
0.997217976,0.981312009,0.9976223470000001,0.987569293,0.9765126340000001,0.986666057,0.983772402,0.984384597,0.97760392,0.981240222,0.18452381,0.981791717,0.9986038859999999,0.999051476,0.110811851,0.979521909,0.98897492,0.9853089509999999,0.07041639400000001,0.9786188109999999,0.988779574,0.9881294959999999,0.9977450659999999,0.340807175,0.983992474,0
0.998912925,0.994102053,0.999223328,0.994624559,0.990106121,0.9935301240000001,0.994560569,0.9927096120000001,0.99195342,0.993506763,0.55952381,0.994004505,0.995601285,0.986465288,0.636013851,0.9928800609999999,0.995455311,0.995566725,0.530630041,0.9921819470000001,0.995007713,0.9938848920000001,0.999325177,0.376681614,0.982877439,1
0.997475325,0.984813287,0.997683445,0.988409205,0.9765485429999999,0.987359318,0.986351773,0.9865836240000001,0.9788801770000001,0.981475585,0.19047619,0.982561081,0.998204997,0.995695159,0.287033474,0.980924169,0.9899848509999999,0.987806339,0.468497929,0.9794479979999999,0.988913101,0.988489209,0.997849682,0.430493274,0.984635794,0
0.999088188,0.996654371,0.9993185990000001,0.995128507,0.99380074,0.9953727259999999,0.996634073,0.994259775,0.9942936920000001,0.9958465440000001,0.666666667,0.9959591059999999,0.9951941990000001,0.985589727,0.741439015,0.994739539,0.996886046,0.996669757,0.5631131460000001,0.994817579,0.996196145,0.994964029,0.9994572409999999,0.41704035899999997,0.9857459759999999,1
0.9974708870000001,0.985743838,0.997669983,0.9887451709999999,0.98094139,0.9884579840000001,0.986328317,0.9865667359999999,0.982235484,0.9831369670000001,0.19047619,0.984182984,0.998237782,0.994710153,0.5078876489999999,0.9830600340000001,0.9911631040000001,0.988464948,0.293873992,0.9812840559999999,0.990079486,0.9874100720000001,0.997994176,0.35426009,0.9848596270000001,0
